TRO01	Haymakers' Grounds	1871-05-09	1881-09-30	0	106	-73.68	42.76	Troy	NY	US								TRO (25:1871-1872); TRN (81:1880-1881)	Haymakers' Grounds (1871-1881)	
TRO02	Putnam Grounds	1879-05-28	1879-09-20	0	41	-73.68	42.73	Troy	NY	US								TRN (41:1879-1879)	Putnam Grounds (1879-1882)	TRN played 1 games here as an alternate (neutral) site from 1882-05-30 until 1882-05-30
WAR01	Rocky Point Park	1903-09-06	1903-09-06	0	1	-71.36	41.69	Warwick	RI	US								BSN (1:1903-1903 alt)	Rocky Point Park (1903-1903)	outfield surrounded by ocean | BSN played 1 games here as an alternate (neutral) site from 1903-09-06 until 1903-09-06: Alternate park for Sunday and/or holiday games
WAS01	Olympic Grounds	1871-05-05	1875-06-08	0	44	-77.04	38.91	Washington	DC	US								WS6 (8:1875-1875); WS5 (18:1873-1873); WS3 (18:1871-1872)	Olympic Grounds (1871-1875); Olympics Grounds	WS5 played 1 games here as an alternate (neutral) site from 1873-05-14 until 1873-05-14 | BL1 played 1 games here as an alternate (neutral) site from 1873-05-14 until
WAS02	National Grounds	1872-04-20	1872-05-25	0	7	-77.04	38.91	Washington	DC	US								WS4 (7:1872-1872)	National Grounds (1872-1872); Nationals Grounds	
WAS03	Capitol Grounds	1884-04-18	1884-09-25	0	65	-77.01	38.89	Washington	DC	US								WSU (65:1884-1884)	Capitol Grounds (1884-1884)	
WAS04	Athletic Park (Washington)	1884-05-01	1884-08-02	0	30	-77.02	38.91	Washington	DC	US								WS7 (30:1884-1884)	Athletic Park (Washington) (1884-1884); Athletic Park (1884-1884)	
WAS05	Swampoodle Grounds	1886-04-29	1889-09-21	0	250	-77.01	38.9	Washington	DC	US								WS8 (250:1886-1889)	Swampoodle Grounds (1886-1889); Swampdoodle Grounds	
WAS06	Boundary Field	1891-04-13	1899-10-14	0	617	-77.02	38.92	Washington	DC	US								WSN (545:1892-1899); WS9 (72:1891-1891)	Boundary Field (1891-1899)	
WAS07	American League Park I	1901-04-29	1903-09-28	0	207	-76.99	38.9	Washington	DC	US								WS1 (207:1901-1903)	American League Park I (1901-1903)	First PA announcer (1902)
WAS08	American League Park II	1904-04-14	1910-10-06	0	537	-77.02	38.92	Washington	DC	US								WS1 (537:1904-1910)	American League Park II (1904-1910)	
WAS09	Griffith Stadium	1911-04-12	1961-09-21	0	3945	-77.02	38.92	Washington	DC	US								WS2 (79:1961-1961); WS1 (3866:1911-1960)	Griffith Stadium (1911-1961); Griffith Stadium II; Griffith Stadium I	
WAS10	Robert F. Kennedy Stadium	1962-04-09	2007-09-23	0	1047	-76.97	38.89	Washington	DC	US	20003	2400 East Capitol Street, SE		(202) 349-0400	nationals.com		logo_was_79x76.jpg	WS2 (804:1962-1971); WAS (243:2005-now)	Robert F. Kennedy Stadium (1969-now); D.C. Stadium (1962-1968); RFK Stadium	
WAS11	Nationals Park	2008-03-30	2013-09-22	1	484	-77.01	38.87	Washington	DC	US								WAS (484:2008-now)	Nationals Park	
WAT01	Troy Ball Club Grounds	1882-05-20	1882-08-26	0	38	-73.71	42.73	Watervliet	NY	US								TRN (38:1882-1882)	Troy Ball Club Grounds (1882-1882)	
WAV01	Waverly Fairgrounds	1873-04-28	1873-07-23	0	7	-74.2	40.7	Newark	NJ	US	3658							ELI (7:1873-1873)	Waverly Fairgrounds (1873-1873)	
WEE01	Monitor Grounds	1887-09-11	1887-09-11	0	1	-74.01	40.79	Weehawken	NJ	US								NY4 (1:1887-1887 alt)	Monitor Grounds (1887-1887); Monitor Park	NY4 played 1 games here as an alternate (neutral) site from 1887-09-11 until 1887-09-11
WHE01	Island Grounds	1890-09-22	1890-09-22	0	1	-80.73	40.06	Wheeling	WV	US								PIT (1:1890-1890 alt)	Island Grounds (1890-1890)	PIT played 1 games here as an alternate (neutral) site from 1890-09-22 until 1890-09-22
WIL01	Union Street Park	1884-09-02	1884-09-10	0	7	-75.57	39.75	Wilmington	DE	US								WIL (7:1884-1884)	Union Street Park (1884-1884); Wilmington Grounds	Forfeit on 1884-9-15
WNY01	West New York Field Club Grounds	1898-09-11	1899-09-17	0	7	-74.02	40.77	West New York	NJ	US								NY1 (5:1898-1899 alt); BRO (2:1898-1898 alt)	West New York Field Club Grounds (1898-1899)	NY1 played 5 games here as an alternate (neutral) site from 1898-09-11 until 1899-09-17 | BRO played 2 games here as an alternate (neutral) site from 1898-09-18 until
WOR01	Agricultural County Fair Grounds I	1880-05-01	1882-09-29	0	126	-71.81	42.27	Worcester	MA	US								WOR (126:1880-1882)	Agricultural County Fair Grounds I (1880-1882); Worcester Driving Park Grounds	BS1 played 1 games here as an alternate (neutral) site from 1874-10-30 until 1874-10-30
WOR02	Agricultural County Fair Grounds II	1887-08-17	1887-08-17	0	1	-71.81	42.27	Worcester	MA	US								WS8 (1:1887-1887 alt)	Agricultural County Fair Grounds II (1887-1887)	WS8 played 1 games here as an alternate (neutral) site from 1887-08-17 until 1887-08-17 | BSN: 1 game
WOR03	Worcester Driving Park Grounds	1874-10-30	1874-10-30	0	1	-71.81	42.27	Worcester	MA	US								BS1 (1:1874-1874 alt)		1 BS1 game
